t,qos,model,source_file
454,0.8971626162528992,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
455,0.9085866212844848,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
456,0.9209736585617064,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
457,0.920975923538208,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
458,0.9186756014823914,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
459,0.9247705936431884,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
460,0.9345951080322266,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
461,0.9339202642440796,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
462,0.9351287484169006,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
463,0.9318197965621948,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
464,0.9353266954421996,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
465,0.9340940117836,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
466,0.9344839453697203,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
467,0.934377908706665,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
468,0.934074342250824,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
469,0.9333441257476808,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
470,0.9346585273742676,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
471,0.9331087470054626,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
472,0.9349498152732848,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
473,0.9339908361434937,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
474,0.9342073798179626,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
475,0.934429168701172,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
476,0.934267282485962,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
477,0.9352957606315612,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
478,0.9355525374412536,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
479,0.935501217842102,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
480,0.930026113986969,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
481,0.9288899302482604,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
482,0.9277176856994628,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
483,0.9232407212257384,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
484,0.9248285889625548,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
485,0.9286741018295288,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
486,0.9256892800331116,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
487,0.924469232559204,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
488,0.9195102453231812,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
489,0.9287335872650146,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
490,0.9245962500572203,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
491,0.930127739906311,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
492,0.9234190583229064,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
493,0.9285977482795716,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
494,0.9273225665092468,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
495,0.9233576655387878,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
496,0.9259637594223022,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
497,0.9270620942115784,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
498,0.9291521310806274,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
499,0.9281203746795654,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
500,0.9261727333068848,Static USR (k=1),../experiments/results/Baselines/baseline_static_oai1x_results.csv
