t,qos,model,source_file
388,0.9752396941184998,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
389,0.975245475769043,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
390,0.975191056728363,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
391,0.9751753807067872,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
392,0.9749959707260132,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
393,0.9750749468803406,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
394,0.9749682545661926,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
395,0.9749682545661926,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
396,0.974822163581848,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
397,0.974972367286682,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
398,0.9747790098190308,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
399,0.9748002886772156,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
400,0.9749334454536438,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
401,0.974751353263855,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
402,0.9747934937477112,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
403,0.974942147731781,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
404,0.974952220916748,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
405,0.974778950214386,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
406,0.9747838377952576,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
407,0.9748269319534302,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
408,0.9746716022491456,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
409,0.9747835397720336,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
410,0.9749979972839355,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
411,0.9748697280883788,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
412,0.974773645401001,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
413,0.9748697280883788,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
414,0.9749045968055724,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
415,0.975000500679016,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
416,0.9750110507011414,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
417,0.974997878074646,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
418,0.975138783454895,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
419,0.9752350449562072,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
420,0.9752550721168518,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
421,0.9752660393714904,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
422,0.9752644896507264,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
423,0.9752575159072876,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
424,0.9752945303916932,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
425,0.975271463394165,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
426,0.9752560257911682,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
427,0.9752700924873352,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
428,0.975242555141449,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
429,0.9752534627914428,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
430,0.9752418994903564,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
431,0.9749975204467772,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
432,0.9744911193847656,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
433,0.9752438068389891,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
434,0.9752452969551086,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
435,0.9752484560012816,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
436,0.9752105474472046,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
437,0.9742358326911926,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
438,0.9732420444488524,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
439,0.9346787333488464,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
440,0.9357784986495972,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
441,0.9310795664787292,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
442,0.9333584308624268,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
443,0.9264535307884216,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
444,0.9274011254310608,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
445,0.9316577911376952,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
446,0.9230750203132628,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
447,0.9209598898887634,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
448,0.9197282791137696,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
449,0.9159497022628784,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
450,0.9144802689552308,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
451,0.9174029231071472,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
452,0.9138138294219972,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
453,0.9244621396064758,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
454,0.9076939821243286,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
455,0.8971626162528992,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
456,0.9085866212844848,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
457,0.9209736585617064,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
458,0.920975923538208,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
459,0.918675661087036,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
460,0.9247705936431884,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
461,0.9345951080322266,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
462,0.9339202642440796,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
463,0.92476224899292,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
464,0.9210643768310548,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
465,0.9289766550064088,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
466,0.921361804008484,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
467,0.9226073026657104,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
468,0.9222553968429564,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
469,0.9212931990623474,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
470,0.9207812547683716,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
471,0.923141360282898,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
472,0.920872151851654,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
473,0.9240809679031372,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
474,0.921045422554016,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
475,0.921704649925232,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
476,0.9223825931549072,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
477,0.9218903183937072,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
478,0.9254044890403748,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
479,0.9264996647834778,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
480,0.9287706017494202,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
481,0.9335689544677734,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
482,0.9339360594749452,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
483,0.9748586416244508,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
484,0.9749959707260132,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
485,0.9749980568885804,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
486,0.9748063683509828,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
487,0.97497296333313,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
488,0.9749955534934998,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
489,0.9752488136291504,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
490,0.9748013019561768,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
491,0.9749972820281982,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
492,0.974731147289276,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
493,0.9749997854232788,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
494,0.9748064875602722,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
495,0.9748815298080444,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
496,0.9749969840049744,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
497,0.9749577045440674,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
498,0.9748928546905518,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
499,0.974780261516571,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
500,0.9748337864875792,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
501,0.9749464392662048,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
502,0.9749963879585266,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
503,0.974969208240509,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
504,0.9749253988265992,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
505,0.9748446941375732,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
506,0.9750185608863832,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
507,0.9752365946769714,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
508,0.9747535586357116,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
509,0.974338173866272,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
510,0.9748045206069946,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
511,0.974784016609192,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
512,0.973992884159088,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
513,0.973969042301178,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
514,0.9742875099182128,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
515,0.9749937057495116,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
516,0.974998414516449,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
517,0.9750784635543824,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
518,0.9749963879585266,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
519,0.975050151348114,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
520,0.9750952124595642,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
521,0.9751558303833008,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
522,0.9750374555587769,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
523,0.9750311970710754,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
524,0.9752585887908936,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
525,0.9752275347709656,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
526,0.9750409126281738,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
527,0.9749648571014404,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
528,0.9285977482795716,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
529,0.9231225252151488,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
530,0.921910047531128,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
531,0.9238083958625792,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
532,0.9254064559936525,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
533,0.9308502674102784,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
534,0.9351967573165894,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
535,0.9333142638206482,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
536,0.9314273595809937,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
537,0.9333788752555848,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
538,0.9258833527565002,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
539,0.9291574954986572,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
540,0.9335669279098512,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
541,0.9272817373275756,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
542,0.9305105805397034,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
543,0.9274987578392028,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
544,0.9250084161758424,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
545,0.920922040939331,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
546,0.9212052226066588,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
547,0.9184078574180604,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
548,0.914879560470581,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
549,0.916772961616516,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
550,0.9195543527603148,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
551,0.920760452747345,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
552,0.92360258102417,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
553,0.920910656452179,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
554,0.9152761101722716,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
555,0.9111522436141968,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
556,0.9212161302566528,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
557,0.9182142615318298,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
558,0.9138625860214232,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
559,0.9308497309684752,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
560,0.9236423373222352,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
561,0.9206380844116212,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
562,0.930809736251831,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
563,0.9241557717323304,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
564,0.9183451533317566,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
565,0.9190651178359984,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
566,0.9208180904388428,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
567,0.9211028814315796,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
568,0.9211222529411316,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
569,0.9270526170730592,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
570,0.9307999014854432,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
571,0.92257159948349,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
572,0.9277782440185548,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
573,0.9260811805725098,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
574,0.9247004985809326,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
575,0.9253968000411988,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
576,0.926501452922821,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
577,0.9284797310829164,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
578,0.9315837621688844,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
579,0.9319387674331664,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
580,0.974860429763794,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
581,0.9746825098991394,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
582,0.9743087887763976,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
583,0.9747304916381836,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
584,0.9747106432914734,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
585,0.9741796851158142,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
586,0.9739752411842346,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
587,0.974074125289917,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
588,0.9741972088813782,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
589,0.9744859337806702,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
590,0.9744025468826294,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
